timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti,geometry
2017-05-01 08:16:36,2.3717737476871883,2.37455029509593,48.84475136722804,48.842917074489314, ,GARE DE LYON,GARE DE LYON VAN GOGH,37 s,0 s,40 s,B3102,ITI:55,"LINESTRING (2.371773747687188 48.84475136722804, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.37455029509593 48.84291707448931)"
2017-05-01 08:17:13,2.37455029509593,2.37455029509593,48.842917074489314,48.842917074489314,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,60 s,114 s,29 s,B3102,ITI:55,"LINESTRING (2.37455029509593 48.84291707448931, 2.37455029509593 48.84291707448931)"
2017-05-01 08:17:36,2.37455029509593,2.378579026934753,48.842917074489314,48.84071379674885, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,37 s,49 s,29 s,B3102,ITI:55,"LINESTRING (2.37455029509593 48.84291707448931, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.378579026934753 48.84071379674885)"
2017-05-01 08:18:13,2.378579026934753,2.378579026934753,48.84071379674885,48.84071379674885,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,107 s,90 s,50 s,B3102,ITI:55,"LINESTRING (2.378579026934753 48.84071379674885, 2.378579026934753 48.84071379674885)"
2017-05-01 08:18:36,2.378579026934753,2.3814106044565757,48.84071379674885,48.8400836516952, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,84 s,0 s,50 s,B3102,ITI:55,"LINESTRING (2.378579026934753 48.84071379674885, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381410604456576 48.8400836516952)"
2017-05-01 08:19:36,2.3814106044565757,2.3821593547006814,48.8400836516952,48.839948558344574, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,24 s,44 s,22 s,B3102,ITI:55,"LINESTRING (2.381410604456576 48.8400836516952, 2.382159354700681 48.83994855834457)"
2017-05-01 08:20:00,2.3821593547006814,2.3821593547006814,48.839948558344574,48.839948558344574,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,50 s,0 s,49 s,B3102,ITI:55,"LINESTRING (2.382159354700681 48.83994855834457, 2.382159354700681 48.83994855834457)"
2017-05-01 08:20:36,2.3821593547006814,2.3889110188542486,48.839948558344574,48.8382022335429, ,DUGOMMIER,GARE DE BERCY,14 s,66 s,49 s,B3102,ITI:55,"LINESTRING (2.382159354700681 48.83994855834457, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388911018854249 48.8382022335429)"
2017-05-01 08:20:50,2.3889110188542486,2.3889110188542486,48.8382022335429,48.8382022335429,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,70 s,49 s,52 s,B3102,ITI:55,"LINESTRING (2.388911018854249 48.8382022335429, 2.388911018854249 48.8382022335429)"
2017-05-01 08:21:36,2.3889110188542486,2.3912111298272696,48.8382022335429,48.83736536923275, ,CHARENTON-WATTIGNIES,DUGOMMIER,24 s,33 s,52 s,B3102,ITI:55,"LINESTRING (2.388911018854249 48.8382022335429, 2.390162486994041 48.83708722498476, 2.39121112982727 48.83736536923275)"
2017-05-01 08:22:00,2.3912111298272696,2.3912111298272696,48.83736536923275,48.83736536923275,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,90 s,22 s,57 s,B3102,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.39121112982727 48.83736536923275)"
2017-05-01 08:22:36,2.3912111298272696,2.3932778803364045,48.83736536923275,48.83482991592771, ,NICOLAI,CHARENTON-WATTIGNIES,54 s,0 s,57 s,B3102,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.393277880336405 48.83482991592771)"
2017-05-01 08:23:30,2.3932778803364045,2.3932778803364045,48.83482991592771,48.83482991592771,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,22 s,87 s,27 s,B3102,ITI:55,"LINESTRING (2.393277880336405 48.83482991592771, 2.393277880336405 48.83482991592771)"
2017-05-01 08:23:36,2.3932778803364045,2.3956312775209407,48.83482991592771,48.83314810410796, ,CHARENTON-JARDINIERS,NICOLAI,16 s,65 s,27 s,B3102,ITI:55,"LINESTRING (2.393277880336405 48.83482991592771, 2.395631277520941 48.83314810410796)"
2017-05-01 08:23:52,2.3956312775209407,2.3956312775209407,48.83314810410796,48.83314810410796,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,59 s,0 s,67 s,B3102,ITI:55,"LINESTRING (2.395631277520941 48.83314810410796, 2.395631277520941 48.83314810410796)"
2017-05-01 08:24:36,2.3956312775209407,2.398149329151403,48.83314810410796,48.83269746238936, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,15 s,31 s,67 s,B3102,ITI:55,"LINESTRING (2.395631277520941 48.83314810410796, 2.396542733768516 48.83255447156394, 2.397318147308613 48.83205976421844, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.398149329151403 48.83269746238936)"
2017-05-01 08:24:51,2.398149329151403,2.399675482810767,48.83269746238936,48.833865060659654,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,22 s,70 s,24 s,B3102,ITI:55,"LINESTRING (2.398149329151403 48.83269746238936, 2.399782814525391 48.83255281390104, 2.399891779046906 48.83259769467251, 2.402111816343845 48.83338741539799, 2.401309488881117 48.83411584553758, 2.400765603186789 48.8346733679486, 2.399675482810767 48.83386506065965)"
2017-05-01 08:25:13,2.399675482810767,2.399675482810767,48.833865060659654,48.833865060659654,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,62 s,0 s,B3102,ITI:55,"LINESTRING (2.399675482810767 48.83386506065965, 2.399675482810767 48.83386506065965)"
2017-05-01 08:30:00,2.4004389575163985,2.4004389575163985,48.83475443010411,48.83475443010411,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,55 s,6 s,54 s,B3102,ITI:54,"LINESTRING (2.400438957516398 48.83475443010411, 2.400438957516398 48.83475443010411)"
2017-05-01 08:30:36,2.4004389575163985,2.3968322247878926,48.83475443010411,48.83569099904393, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,19 s,0 s,54 s,B3102,ITI:54,"LINESTRING (2.400438957516398 48.83475443010411, 2.399772059538619 48.8349255464482, 2.398737652163615 48.8351687501187, 2.397866609508054 48.8354118616936, 2.397730495588483 48.83543889367917, 2.396832224787893 48.83569099904393)"
2017-05-01 08:30:55,2.3968322247878926,2.3968322247878926,48.83569099904393,48.83569099904393,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,67 s,104 s,19 s,B3102,ITI:54,"LINESTRING (2.396832224787893 48.83569099904393, 2.396832224787893 48.83569099904393)"
2017-05-01 08:31:36,2.3968322247878926,2.3938242292543066,48.83569099904393,48.83645641094016, ,NICOLAI,WATTIGNIES-GRAVELLE,26 s,98 s,19 s,B3102,ITI:54,"LINESTRING (2.396832224787893 48.83569099904393, 2.394627254534846 48.83623133712383, 2.393824229254307 48.83645641094016)"
2017-05-01 08:32:02,2.3938242292543066,2.3938242292543066,48.83645641094016,48.83645641094016,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,115 s,0 s,72 s,B3102,ITI:54,"LINESTRING (2.393824229254307 48.83645641094016, 2.393824229254307 48.83645641094016)"
2017-05-01 08:32:36,2.3938242292543066,2.3915103131345328,48.83645641094016,48.837032692956235, ,CHARENTON-WATTIGNIES,NICOLAI,81 s,0 s,72 s,B3102,ITI:54,"LINESTRING (2.393824229254307 48.83645641094016, 2.391809757216373 48.83695166792608, 2.391510313134533 48.83703269295624)"
2017-05-01 08:33:36,2.3915103131345328,2.3905445371166696,48.837032692956235,48.83789593625527, ,CHARENTON-WATTIGNIES,NICOLAI,21 s,33 s,23 s,B3102,ITI:54,"LINESTRING (2.391510313134533 48.83703269295624, 2.391442313425168 48.83710462454052, 2.39054453711667 48.83789593625527)"
2017-05-01 08:33:57,2.3905445371166696,2.390422101742561,48.83789593625527,48.83799485426846,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,99 s,104 s,53 s,B3102,ITI:54,"LINESTRING (2.39054453711667 48.83789593625527, 2.390422101742561 48.83799485426846)"
2017-05-01 08:34:36,2.390422101742561,2.388762000414881,48.83799485426846,48.83895725364028, ,DUGOMMIER,CHARENTON-WATTIGNIES,60 s,50 s,52 s,B3102,ITI:54,"LINESTRING (2.390422101742561 48.83799485426846, 2.388802194936935 48.83830114395811, 2.388108422799164 48.83892158432702, 2.388762000414881 48.83895725364028)"
2017-05-01 08:35:36,2.388762000414881,2.388244586200527,48.83895725364028,48.83893051365647, ,DUGOMMIER,CHARENTON-WATTIGNIES,0 s,0 s,10 s,B3102,ITI:54,"LINESTRING (2.388762000414881 48.83895725364028, 2.388244586200527 48.83893051365647)"
2017-05-01 08:35:36,2.388244586200527,2.388244586200527,48.83893051365647,48.83893051365647,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,119 s,243 s,55 s,B3102,ITI:54,"LINESTRING (2.388244586200527 48.83893051365647, 2.388244586200527 48.83893051365647)"
2017-05-01 08:36:36,2.388244586200527,2.3806890819092814,48.83893051365647,48.840218730392216, ,GARE DE BERCY,DUGOMMIER,59 s,198 s,56 s,B3102,ITI:54,"LINESTRING (2.388244586200527 48.83893051365647, 2.387155513704719 48.83910173876005, 2.386474866390517 48.83923683549681, 2.38548108236357 48.83939901824952, 2.382976171581904 48.83980444659504, 2.382390782962048 48.83990353306145, 2.381873470812123 48.8400025911501, 2.380689081909281 48.84021873039222)"
2017-05-01 08:37:35,2.3806890819092814,2.3806890819092814,48.840218730392216,48.840218730392216,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,26 s,53 s,32 s,B3102,ITI:54,"LINESTRING (2.380689081909281 48.84021873039222, 2.380689081909281 48.84021873039222)"
2017-05-01 08:37:36,2.3806890819092814,2.3780891152673025,48.840218730392216,48.84104650506607, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,25 s,260 s,32 s,B3102,ITI:54,"LINESTRING (2.380689081909281 48.84021873039222, 2.379545508723421 48.84040788066652, 2.378973672025249 48.84044403260568, 2.378089115267302 48.84104650506607)"
2017-05-01 08:38:01,2.3780891152673025,2.3780891152673025,48.84104650506607,48.84104650506607,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,115 s,143 s,78 s,B3102,ITI:54,"LINESTRING (2.378089115267302 48.84104650506607, 2.378089115267302 48.84104650506607)"
2017-05-01 08:38:36,2.3780891152673025,2.3756666623047757,48.84104650506607,48.84266506862853, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,80 s,1308 s,78 s,B3102,ITI:54,"LINESTRING (2.378089115267302 48.84104650506607, 2.378075633618781 48.8412172730763, 2.376510527958338 48.84219744148189, 2.376374419000316 48.8422693865854, 2.375666662304776 48.84266506862853)"
2017-05-01 08:39:36,2.3756666623047757,2.373706652682116,48.84266506862853,48.84374418854783, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,20 s,189 s,30 s,B3102,ITI:54,"LINESTRING (2.375666662304776 48.84266506862853, 2.374196662732196 48.84347441168067, 2.373706652682116 48.84374418854783)"
2017-05-01 08:39:56,2.373706652682116,2.373706652682116,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,102 s,0 s,130 s,B3102,ITI:54,"LINESTRING (2.373706652682116 48.84374418854783, 2.373706652682116 48.84374418854783)"
2017-05-01 08:40:36,2.373706652682116,2.371338511908382,48.84374418854783,48.8455244190864, ,GARE DE LYON-DIDEROT,GARE DE LYON,62 s,103 s,129 s,B3102,ITI:54,"LINESTRING (2.373706652682116 48.84374418854783, 2.373584146226197 48.84380713867785, 2.372427149843837 48.84443661277899, 2.372331813271638 48.84440967833326, 2.371338511908382 48.8455244190864)"
2017-05-01 08:41:36,2.371338511908382,2.3738990073218633,48.8455244190864,48.846179747071005, ,GARE DE LYON-DIDEROT,GARE DE LYON,2 s,40 s,32 s,B3102,ITI:54,"LINESTRING (2.371338511908382 48.8455244190864, 2.372087505711376 48.84559610246336, 2.372387102594764 48.84562297699158, 2.372455194779358 48.84563194439659, 2.372795662213262 48.84568576834822, 2.37339488310639 48.84577546312719, 2.373789815211975 48.84582028017643, 2.373899007321863 48.84617974707101)"
2017-05-01 08:41:38,2.3738990073218633,2.3738990073218633,48.846179747071005,48.846179747071005,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,125 s,29 s,88 s,B3102,ITI:54,"LINESTRING (2.373899007321863 48.84617974707101, 2.373899007321863 48.84617974707101)"
2017-05-01 08:42:36,2.3738990073218633,2.3738591699715292,48.846179747071005,48.847617760060785, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,67 s,0 s,89 s,B3102,ITI:54,"LINESTRING (2.373899007321863 48.84617974707101, 2.373858668937046 48.84690774755961, 2.373859169971529 48.84761776006079)"
2017-05-01 08:43:36,2.3738591699715292,2.371585964945736,48.847617760060785,48.84906542363629, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,7 s,0 s,50 s,B3102,ITI:54,"LINESTRING (2.373859169971529 48.84761776006079, 2.372552539605366 48.84860677905339, 2.371953539976054 48.84889455480513, 2.371585964945736 48.84906542363629)"
2017-05-01 08:43:43,2.371585964945736,2.371585964945736,48.84906542363629,48.84906542363629,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,74 s,33 s,47 s,B3102,ITI:54,"LINESTRING (2.371585964945736 48.84906542363629, 2.371585964945736 48.84906542363629)"
2017-05-01 08:44:36,2.371585964945736,2.3694635025223647,48.84906542363629,48.852229608539716, ,BASTILLE.,LYON-LEDRU ROLLIN,21 s,0 s,47 s,B3102,ITI:54,"LINESTRING (2.371585964945736 48.84906542363629, 2.370687615018723 48.84975771566265, 2.369885186798107 48.8514296090513, 2.369531468642982 48.85202287841297, 2.369259528812785 48.85273296149922, 2.368973517055712 48.85271506309138, 2.369463502522365 48.85222960853972)"
2017-05-01 08:44:57,2.3694635025223647,2.3694635025223647,48.852229608539716,48.852229608539716,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,60 s,0 s,B3102,ITI:54,"LINESTRING (2.369463502522365 48.85222960853972, 2.369463502522365 48.85222960853972)"
2017-05-01 08:54:41,2.3691504158576566,2.3691504158576566,48.852472354347675,48.852472354347675,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,81 s,61 s,77 s,B3102,ITI:55,"LINESTRING (2.369150415857657 48.85247235434768, 2.369150415857657 48.85247235434768)"
2017-05-01 08:55:36,2.3691504158576566,2.3709863351146043,48.852472354347675,48.848400520646614, ,LYON-LEDRU ROLLIN,BASTILLE,26 s,52 s,80 s,B3102,ITI:55,"LINESTRING (2.369150415857657 48.85247235434768, 2.368973517055712 48.85271506309138, 2.369354445223992 48.85205887612548, 2.369762601223538 48.85140268016068, 2.370456103872005 48.84975778043117, 2.370659973236094 48.8491285994034, 2.370727924725123 48.84891288058662, 2.370986335114604 48.84840052064661)"
2017-05-01 08:56:02,2.3709863351146043,2.372074166009962,48.848400520646614,48.84600953193871,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,28 s,0 s,63 s,B3102,ITI:55,"LINESTRING (2.370986335114604 48.84840052064661, 2.3715030753048 48.84727693595099, 2.37188384754169 48.84649491293288, 2.372414422313599 48.84574879411512, 2.370984441556135 48.84548856984591, 2.371161482545752 48.84551548211076, 2.372074166009962 48.84600953193871)"
2017-05-01 08:56:30,2.372074166009962,2.372074166009962,48.84600953193871,48.84600953193871,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,68 s,40 s,76 s,B3102,ITI:55,"LINESTRING (2.372074166009962 48.84600953193871, 2.372074166009962 48.84600953193871)"
2017-05-01 08:56:36,2.372074166009962,2.371215792431825,48.84600953193871,48.845272803718316, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,62 s,0 s,76 s,B3102,ITI:55,"LINESTRING (2.372074166009962 48.84600953193871, 2.371215792431825 48.84527280371832)"
2017-05-01 08:57:36,2.371215792431825,2.3720459608709743,48.845272803718316,48.84456255006947, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,2 s,0 s,16 s,B3102,ITI:55,"LINESTRING (2.371215792431825 48.84527280371832, 2.372045960870974 48.84456255006947)"
2017-05-01 08:57:38,2.3720459608709743,2.37464557177524,48.84456255006947,48.84286311940672,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,24 s,75 s,55 s,B3102,ITI:55,"LINESTRING (2.372045960870974 48.84456255006947, 2.372427149843837 48.84443661277899, 2.373584146226197 48.84380713867785, 2.373706652682115 48.84374418854783, 2.37464557177524 48.84286311940672)"
2017-05-01 08:58:02,2.37464557177524,2.37464557177524,48.84286311940672,48.84286311940672,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,71 s,49 s,42 s,B3102,ITI:55,"LINESTRING (2.37464557177524 48.84286311940672, 2.37464557177524 48.84286311940672)"
2017-05-01 08:58:36,2.37464557177524,2.3786198532205893,48.84286311940672,48.84068681992299, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,37 s,24 s,42 s,B3102,ITI:55,"LINESTRING (2.37464557177524 48.84286311940672, 2.375925267479812 48.84252118434856, 2.376360951715026 48.84246711683733, 2.376510527958338 48.84219744148189, 2.378075633618781 48.8412172730763, 2.377953025619335 48.84113642712941, 2.378619853220589 48.84068681992299)"
2017-05-01 08:59:13,2.3786198532205893,2.3786198532205893,48.84068681992299,48.84068681992299,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,41 s,0 s,73 s,B3102,ITI:55,"LINESTRING (2.378619853220589 48.84068681992299, 2.378619853220589 48.84068681992299)"
2017-05-01 08:59:36,2.3786198532205893,2.382254649197876,48.84068681992299,48.839930547256365, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,18 s,76 s,73 s,B3102,ITI:55,"LINESTRING (2.378619853220589 48.84068681992299, 2.379545508723421 48.84040788066652, 2.380498490703144 48.8402547499779, 2.381873470812123 48.8400025911501, 2.382254649197876 48.83993054725637)"
2017-05-01 08:59:54,2.382254649197876,2.382254649197876,48.839930547256365,48.839930547256365,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,53 s,0 s,46 s,B3102,ITI:55,"LINESTRING (2.382254649197876 48.83993054725637, 2.382254649197876 48.83993054725637)"
2017-05-01 09:00:36,2.382254649197876,2.388829398721561,48.839930547256365,48.838274169473316, ,DUGOMMIER,GARE DE BERCY,11 s,0 s,50 s,B3102,ITI:55,"LINESTRING (2.382254649197876 48.83993054725637, 2.382976171581904 48.83980444659504, 2.38548108236357 48.83939901824952, 2.386474866390517 48.83923683549681, 2.387155513704719 48.83910173876005, 2.388108422799164 48.83892158432702, 2.388829398721561 48.83827416947332)"
2017-05-01 09:00:47,2.388829398721561,2.388829398721561,48.838274169473316,48.838274169473316,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,64 s,-5 s,54 s,B3102,ITI:55,"LINESTRING (2.388829398721561 48.83827416947332, 2.388829398721561 48.83827416947332)"
2017-05-01 09:01:36,2.388829398721561,2.3912111298272696,48.838274169473316,48.83736536923275, ,CHARENTON-WATTIGNIES,DUGOMMIER,15 s,49 s,54 s,B3102,ITI:55,"LINESTRING (2.388829398721561 48.83827416947332, 2.390162486994041 48.83708722498476, 2.39121112982727 48.83736536923275)"
2017-05-01 09:01:51,2.3912111298272696,2.3912111298272696,48.83736536923275,48.83736536923275,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,49 s,43 s,49 s,B3102,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.39121112982727 48.83736536923275)"
2017-05-01 09:02:36,2.3912111298272696,2.3933322892976285,48.83736536923275,48.834784952344634, ,NICOLAI,CHARENTON-WATTIGNIES,4 s,0 s,49 s,B3102,ITI:55,"LINESTRING (2.39121112982727 48.83736536923275, 2.391442313425168 48.83710462454052, 2.391523909293403 48.83701471160494, 2.391619072724222 48.83687985452102, 2.392162803992767 48.83606173509335, 2.393332289297629 48.83478495234463)"
2017-05-01 09:02:40,2.3933322892976285,2.3956176736892787,48.834784952344634,48.833157098383495,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,21 s,0 s,23 s,B3102,ITI:55,"LINESTRING (2.393332289297629 48.83478495234463, 2.395617673689279 48.8331570983835)"
2017-05-01 09:03:01,2.3956176736892787,2.3980948422467554,48.833157098383495,48.832670527418706,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,29 s,943 s,40 s,B3102,ITI:55,"LINESTRING (2.395617673689279 48.8331570983835, 2.396542733768516 48.83255447156394, 2.397318147308613 48.83205976421844, 2.398939668085704 48.8333172004003, 2.400765603186789 48.8346733679486, 2.401309488881117 48.83411584553758, 2.402111816343845 48.83338741539799, 2.399891779046906 48.83259769467251, 2.399782814525391 48.83255281390104, 2.398094842246755 48.83267052741871)"
