timestamp,x,x1,y,y1,Arret,Arret suivant,Arret precedent,Délai réel,Prédiction RATP,Prédiction IA,bus_id,code_iti
2017-05-04 23:40:34,2.3736658151270658,2.3736658151270658,48.843762176097044,48.843762176097044,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,99 s,0 s,124 s,B8804,ITI:54
2017-05-04 23:40:42,2.3736658151270658,2.3716925827500015,48.843762176097044,48.84556026727313, ,GARE DE LYON-DIDEROT,GARE DE LYON,91 s,147 s,124 s,B8804,ITI:54
2017-05-04 23:41:42,2.3716925827500015,2.3738989628787492,48.84556026727313,48.84611683451422, ,GARE DE LYON-DIDEROT,GARE DE LYON,31 s,85 s,30 s,B8804,ITI:54
2017-05-04 23:42:13,2.3738989628787492,2.3738989628787492,48.84611683451422,48.84611683451422,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,81 s,57 s,65 s,B8804,ITI:54
2017-05-04 23:42:42,2.3738989628787492,2.3716404195552445,48.84611683451422,48.84903844545896, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,52 s,0 s,65 s,B8804,ITI:54
2017-05-04 23:43:34,2.3716404195552445,2.3716404195552445,48.84903844545896,48.84903844545896,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,56 s,196 s,42 s,B8804,ITI:54
2017-05-04 23:43:42,2.3716404195552445,2.369463485778775,48.84903844545896,48.852202646147134, ,BASTILLE.,LYON-LEDRU ROLLIN,48 s,138 s,42 s,B8804,ITI:54
2017-05-04 23:44:30,2.369463485778775,2.369463485778775,48.852202646147134,48.852202646147134,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,0 s,0 s,B8804,ITI:54
2017-05-05 08:08:01,2.3691504213846337,2.3691504213846337,48.85248134181,48.85248134181,BASTILLE,LYON-LEDRU ROLLIN,BASTILLE,109 s,47 s,124 s,B3001,ITI:55
2017-05-05 08:08:23,2.3691504213846337,2.3705648425106256,48.85248134181,48.849434200612244, ,LYON-LEDRU ROLLIN,BASTILLE,87 s,31 s,124 s,B3001,ITI:55
2017-05-05 08:09:23,2.3705648425106256,2.3709727405373457,48.849434200612244,48.84843647447021, ,LYON-LEDRU ROLLIN,BASTILLE,27 s,56 s,25 s,B3001,ITI:55
2017-05-05 08:09:50,2.3709727405373457,2.3709727405373457,48.84843647447021,48.84843647447021,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,BASTILLE,81 s,56 s,79 s,B3001,ITI:55
2017-05-05 08:10:23,2.3709727405373457,2.372074166009962,48.84843647447021,48.84600953193871, ,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,48 s,35 s,78 s,B3001,ITI:55
2017-05-05 08:11:11,2.372074166009962,2.372074166009962,48.84600953193871,48.84600953193871,GARE DE LYON-DIDEROT,GARE DE LYON VAN GOGH,LYON-LEDRU ROLLIN,139 s,24 s,51 s,B3001,ITI:55
2017-05-05 08:11:23,2.372074166009962,2.3712296332421148,48.84600953193871,48.84561432534186, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,127 s,0 s,51 s,B3001,ITI:55
2017-05-05 08:12:23,2.3712296332421148,2.3717601426553667,48.84561432534186,48.8447693462112, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,67 s,92 s,49 s,B3001,ITI:55
2017-05-05 08:13:23,2.3717601426553667,2.3717737476871883,48.8447693462112,48.844751367228035, ,GARE DE LYON VAN GOGH,GARE DE LYON-DIDEROT,7 s,76 s,55 s,B3001,ITI:55
2017-05-05 08:13:30,2.3717737476871883,2.3717737476871883,48.844751367228035,48.844751367228035,GARE DE LYON VAN GOGH,GARE DE LYON,GARE DE LYON-DIDEROT,92 s,108 s,91 s,B3001,ITI:55
2017-05-05 08:14:23,2.3717737476871883,2.374618351736588,48.844751367228035,48.84288110301885, ,GARE DE LYON,GARE DE LYON VAN GOGH,39 s,68 s,90 s,B3001,ITI:55
2017-05-05 08:15:02,2.374618351736588,2.374618351736588,48.84288110301885,48.84288110301885,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,42 s,56 s,39 s,B3001,ITI:55
2017-05-05 08:15:23,2.374618351736588,2.3785926428628796,48.84288110301885,48.84071379202249, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,21 s,106 s,39 s,B3001,ITI:55
2017-05-05 08:15:44,2.3785926428628796,2.3785926428628796,48.84071379202249,48.84071379202249,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,GARE DE LYON,65 s,95 s,79 s,B3001,ITI:55
2017-05-05 08:16:23,2.3785926428628796,2.3823499436289053,48.84071379202249,48.839912536091596, ,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,26 s,33 s,71 s,B3001,ITI:55
2017-05-05 08:16:49,2.3823499436289053,2.3823499436289053,48.839912536091596,48.839912536091596,GARE DE BERCY,DUGOMMIER,MINISTERE DE L'ECONOMIE ET DES FINANCES,80 s,84 s,47 s,B3001,ITI:55
2017-05-05 08:17:23,2.3823499436289053,2.3888430050716467,48.839912536091596,48.83826517601054, ,DUGOMMIER,GARE DE BERCY,46 s,61 s,47 s,B3001,ITI:55
2017-05-05 08:18:09,2.3888430050716467,2.3888430050716467,48.83826517601054,48.83826517601054,DUGOMMIER,CHARENTON-WATTIGNIES,GARE DE BERCY,204 s,32 s,68 s,B3001,ITI:55
2017-05-05 08:18:23,2.3888430050716467,2.390380317394445,48.83826517601054,48.83707814041077, ,CHARENTON-WATTIGNIES,DUGOMMIER,190 s,20 s,68 s,B3001,ITI:55
2017-05-05 08:19:23,2.390380317394445,2.390380317394445,48.83707814041077,48.83707814041077, ,CHARENTON-WATTIGNIES,DUGOMMIER,130 s,0 s,25 s,B3001,ITI:55
2017-05-05 08:20:23,2.390380317394445,2.390870558579472,48.83707814041077,48.837176783997656, ,CHARENTON-WATTIGNIES,DUGOMMIER,70 s,100 s,20 s,B3001,ITI:55
2017-05-05 08:21:23,2.390870558579472,2.3908977885767615,48.837176783997656,48.83717677173238, ,CHARENTON-WATTIGNIES,DUGOMMIER,10 s,94 s,25 s,B3001,ITI:55
2017-05-05 08:21:33,2.3908977885767615,2.3908977885767615,48.83717677173238,48.83717677173238,CHARENTON-WATTIGNIES,NICOLAI,DUGOMMIER,82 s,0 s,63 s,B3001,ITI:55
2017-05-05 08:22:23,2.3908977885767615,2.3932506709706027,48.83717677173238,48.83484790391497, ,NICOLAI,CHARENTON-WATTIGNIES,32 s,67 s,65 s,B3001,ITI:55
2017-05-05 08:22:55,2.3932506709706027,2.3932506709706027,48.83484790391497,48.83484790391497,NICOLAI,CHARENTON-JARDINIERS,CHARENTON-WATTIGNIES,46 s,26 s,36 s,B3001,ITI:55
2017-05-05 08:23:23,2.3932506709706027,2.3956312775209407,48.83484790391497,48.833148104107956, ,CHARENTON-JARDINIERS,NICOLAI,18 s,0 s,35 s,B3001,ITI:55
2017-05-05 08:23:41,2.3956312775209407,2.3956312775209407,48.833148104107956,48.833148104107956,CHARENTON-JARDINIERS,PORTE DE CHARENTON,NICOLAI,66 s,54 s,65 s,B3001,ITI:55
2017-05-05 08:24:23,2.3956312775209407,2.3981357047835927,48.833148104107956,48.83268848174813, ,PORTE DE CHARENTON,CHARENTON-JARDINIERS,24 s,38 s,64 s,B3001,ITI:55
2017-05-05 08:24:47,2.3981357047835927,2.399661857872238,48.83268848174813,48.833856080201464,PORTE DE CHARENTON,PORTE DE REUILLY.,CHARENTON-JARDINIERS,17 s,70 s,22 s,B3001,ITI:55
2017-05-05 08:25:04,2.399661857872238,2.399661857872238,48.833856080201464,48.833856080201464,PORTE DE REUILLY.,PORTE DE REUILLY.,PORTE DE CHARENTON,0 s,53 s,0 s,B3001,ITI:55
2017-05-05 08:06:31,2.4004934040094303,2.3975807878778386,48.8347454136019,48.83548390757542,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,95 s,98 s,86 s,B3028,ITI:54
2017-05-05 08:07:23,2.3975807878778386,2.396845829073375,48.83548390757542,48.83568200464798, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,43 s,98 s,29 s,B3028,ITI:54
2017-05-05 08:08:06,2.396845829073375,2.396845829073375,48.83568200464798,48.83568200464798,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,76 s,95 s,19 s,B3028,ITI:54
2017-05-05 08:08:23,2.396845829073375,2.393837834261909,48.83568200464798,48.83644741689344, ,NICOLAI,WATTIGNIES-GRAVELLE,59 s,20 s,19 s,B3028,ITI:54
2017-05-05 08:09:22,2.393837834261909,2.393837834261909,48.83644741689344,48.83644741689344,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,138 s,0 s,92 s,B3028,ITI:54
2017-05-05 08:09:23,2.393837834261909,2.393837834261909,48.83644741689344,48.83644741689344, ,CHARENTON-WATTIGNIES,NICOLAI,137 s,0 s,92 s,B3028,ITI:54
2017-05-05 08:10:23,2.393837834261909,2.391728086452121,48.83644741689344,48.83696968047611, ,CHARENTON-WATTIGNIES,NICOLAI,77 s,0 s,90 s,B3028,ITI:54
2017-05-05 08:11:23,2.391728086452121,2.390394889726894,48.83696968047611,48.83801284155718, ,CHARENTON-WATTIGNIES,NICOLAI,17 s,47 s,37 s,B3028,ITI:54
2017-05-05 08:11:40,2.390394889726894,2.390394889726894,48.83801284155718,48.83801284155718,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,156 s,41 s,62 s,B3028,ITI:54
2017-05-05 08:12:23,2.390394889726894,2.388898164022345,48.83801284155718,48.838966182222066, ,DUGOMMIER,CHARENTON-WATTIGNIES,113 s,34 s,61 s,B3028,ITI:54
2017-05-05 08:13:23,2.388898164022345,2.388230970741367,48.838966182222066,48.838930519486496, ,DUGOMMIER,CHARENTON-WATTIGNIES,53 s,78 s,15 s,B3028,ITI:54
2017-05-05 08:14:16,2.388230970741367,2.388230970741367,48.838930519486496,48.838930519486496,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,100 s,0 s,76 s,B3028,ITI:54
2017-05-05 08:14:23,2.388230970741367,2.382091283833276,48.838930519486496,48.83995757155252, ,GARE DE BERCY,DUGOMMIER,93 s,0 s,76 s,B3028,ITI:54
2017-05-05 08:15:23,2.382091283833276,2.3807299217716453,48.83995757155252,48.840209727933924, ,GARE DE BERCY,DUGOMMIER,33 s,20 s,37 s,B3028,ITI:54
2017-05-05 08:15:56,2.3807299217716453,2.3807299217716453,48.840209727933924,48.840209727933924,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,81 s,0 s,40 s,B3028,ITI:54
2017-05-05 08:16:23,2.3807299217716453,2.3780618973754497,48.840209727933924,48.84106448949169, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,54 s,59 s,37 s,B3028,ITI:54
2017-05-05 08:17:17,2.3780618973754497,2.3780618973754497,48.84106448949169,48.84106448949169,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,120 s,0 s,85 s,B3028,ITI:54
2017-05-05 08:17:23,2.3780618973754497,2.375122221179689,48.84106448949169,48.84296183164833, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,114 s,0 s,85 s,B3028,ITI:54
2017-05-05 08:18:23,2.375122221179689,2.3736522047044133,48.84296183164833,48.843771167785405, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,54 s,9 s,30 s,B3028,ITI:54
2017-05-05 08:19:17,2.3736522047044133,2.3736522047044133,48.843771167785405,48.843771167785405,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,124 s,0 s,181 s,B3028,ITI:54
2017-05-05 08:19:23,2.3736522047044133,2.3719104759750813,48.843771167785405,48.845587166601675, ,GARE DE LYON-DIDEROT,GARE DE LYON,118 s,85 s,181 s,B3028,ITI:54
2017-05-05 08:20:23,2.3719104759750813,2.3738990263689432,48.845587166601675,48.846206709594355, ,GARE DE LYON-DIDEROT,GARE DE LYON,58 s,30 s,34 s,B3028,ITI:54
2017-05-05 08:21:21,2.3738990263689432,2.3738990263689432,48.846206709594355,48.846206709594355,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,115 s,0 s,115 s,B3028,ITI:54
2017-05-05 08:21:23,2.3738990263689432,2.3738990263689432,48.846206709594355,48.846206709594355, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,113 s,29 s,115 s,B3028,ITI:54
2017-05-05 08:22:23,2.3738990263689432,2.3716404195552445,48.846206709594355,48.84903844545896, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,53 s,0 s,37 s,B3028,ITI:54
2017-05-05 08:23:16,2.3716404195552445,2.3716404195552445,48.84903844545896,48.84903844545896,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,81 s,152 s,86 s,B3028,ITI:54
2017-05-05 08:23:23,2.3716404195552445,2.3697491401457786,48.84903844545896,48.85165433301456, ,BASTILLE.,LYON-LEDRU ROLLIN,74 s,131 s,86 s,B3028,ITI:54
2017-05-05 08:24:23,2.3697491401457786,2.369463485778775,48.85165433301456,48.852202646147134, ,BASTILLE.,LYON-LEDRU ROLLIN,14 s,47 s,33 s,B3028,ITI:54
2017-05-05 08:24:37,2.369463485778775,2.369463485778775,48.852202646147134,48.852202646147134,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,41 s,0 s,B3028,ITI:54
2017-05-05 17:23:05,2.4003709075732256,2.4003709075732256,48.8347724413883,48.8347724413883,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,122 s,145 s,67 s,B3051,ITI:54
2017-05-05 17:23:38,2.4003709075732256,2.397880224042712,48.8347724413883,48.83541185476174, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,89 s,82 s,67 s,B3051,ITI:54
2017-05-05 17:24:38,2.397880224042712,2.396723338827472,48.83541185476174,48.835718016243305, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,29 s,0 s,16 s,B3051,ITI:54
2017-05-05 17:25:07,2.396723338827472,2.396723338827472,48.835718016243305,48.835718016243305,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,49 s,0 s,24 s,B3051,ITI:54
2017-05-05 17:25:38,2.396723338827472,2.3937969996357737,48.835718016243305,48.836456423874694, ,NICOLAI,WATTIGNIES-GRAVELLE,18 s,260 s,24 s,B3051,ITI:54
2017-05-05 17:25:56,2.3937969996357737,2.3937969996357737,48.836456423874694,48.836456423874694,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,114 s,232 s,124 s,B3051,ITI:54
2017-05-05 17:26:38,2.3937969996357737,2.391415120994324,48.836456423874694,48.837140587220055, ,CHARENTON-WATTIGNIES,NICOLAI,72 s,109 s,131 s,B3051,ITI:54
2017-05-05 17:27:38,2.391415120994324,2.3903812837119847,48.837140587220055,48.83802183519913, ,CHARENTON-WATTIGNIES,NICOLAI,12 s,82 s,21 s,B3051,ITI:54
2017-05-05 17:27:50,2.3903812837119847,2.3903812837119847,48.83802183519913,48.83802183519913,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,87 s,0 s,47 s,B3051,ITI:54
2017-05-05 17:28:38,2.3903812837119847,2.3881901243638683,48.83802183519913,48.83893053696723, ,DUGOMMIER,CHARENTON-WATTIGNIES,39 s,0 s,48 s,B3051,ITI:54
2017-05-05 17:29:17,2.3881901243638683,2.3881901243638683,48.83893053696723,48.83893053696723,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,75 s,184 s,81 s,B3051,ITI:54
2017-05-05 17:29:38,2.3881901243638683,2.3806754736334854,48.83893053696723,48.84022772290902, ,GARE DE BERCY,DUGOMMIER,54 s,162 s,81 s,B3051,ITI:54
2017-05-05 17:30:32,2.3806754736334854,2.3806754736334854,48.84022772290902,48.84022772290902,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,35 s,82 s,45 s,B3051,ITI:54
2017-05-05 17:30:38,2.3806754736334854,2.3779530326700553,48.84022772290902,48.841145414673655, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,29 s,237 s,45 s,B3051,ITI:54
2017-05-05 17:31:07,2.3779530326700553,2.3779530326700553,48.841145414673655,48.841145414673655,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,183 s,216 s,130 s,B3051,ITI:54
2017-05-05 17:31:38,2.3779530326700553,2.3752447237731524,48.841145414673655,48.84289887989307, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,152 s,34 s,130 s,B3051,ITI:54
2017-05-05 17:32:38,2.3752447237731524,2.3745641636933508,48.84289887989307,48.843267583904, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,92 s,0 s,44 s,B3051,ITI:54
2017-05-05 17:33:38,2.3745641636933508,2.373584146226197,48.843267583904,48.84380713867784, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,32 s,112 s,22 s,B3051,ITI:54
2017-05-05 17:34:10,2.373584146226197,2.373584146226197,48.84380713867784,48.84380713867784,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,289 s,90 s,364 s,B3051,ITI:54
2017-05-05 17:34:38,2.373584146226197,2.3716513974129287,48.84380713867784,48.84505697827818, ,GARE DE LYON-DIDEROT,GARE DE LYON,261 s,0 s,364 s,B3051,ITI:54
2017-05-05 17:35:38,2.3716513974129287,2.3713111772154,48.84505697827818,48.84537163915189, ,GARE DE LYON-DIDEROT,GARE DE LYON,201 s,50 s,202 s,B3051,ITI:54
2017-05-05 17:36:38,2.3713111772154,2.372673094837517,48.84537163915189,48.84566782983991, ,GARE DE LYON-DIDEROT,GARE DE LYON,141 s,35 s,112 s,B3051,ITI:54
2017-05-05 17:37:38,2.372673094837517,2.373558302771456,48.84566782983991,48.845793388443795, ,GARE DE LYON-DIDEROT,GARE DE LYON,81 s,56 s,40 s,B3051,ITI:54
2017-05-05 17:38:38,2.373558302771456,2.3738989628787492,48.845793388443795,48.84611683451422, ,GARE DE LYON-DIDEROT,GARE DE LYON,21 s,44 s,20 s,B3051,ITI:54
2017-05-05 17:38:59,2.3738989628787492,2.3738989628787492,48.84611683451422,48.84611683451422,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,138 s,0 s,202 s,B3051,ITI:54
2017-05-05 17:39:38,2.3738989628787492,2.3738590875218812,48.84611683451422,48.84750092258863, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,99 s,0 s,217 s,B3051,ITI:54
2017-05-05 17:40:38,2.3738590875218812,2.371654037669071,48.84750092258863,48.84903844152608, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,39 s,52 s,58 s,B3051,ITI:54
2017-05-05 17:41:17,2.371654037669071,2.371654037669071,48.84903844152608,48.84903844152608,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,83 s,0 s,95 s,B3051,ITI:54
2017-05-05 17:41:38,2.371654037669071,2.369749145776412,48.84903844152608,48.85166332048278, ,BASTILLE.,LYON-LEDRU ROLLIN,62 s,90 s,95 s,B3051,ITI:54
2017-05-05 17:42:38,2.369749145776412,2.3694498891493847,48.85166332048278,48.852238599686174, ,BASTILLE.,LYON-LEDRU ROLLIN,2 s,69 s,28 s,B3051,ITI:54
2017-05-05 17:42:40,2.3694498891493847,2.3694498891493847,48.852238599686174,48.852238599686174,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,-21 s,0 s,B3051,ITI:54
2017-05-05 22:07:42,2.4004117397328066,2.396791391276882,48.83476343214026,48.835700007057646,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,54 s,0 s,47 s,B3099,ITI:54
2017-05-05 22:08:36,2.396791391276882,2.396791391276882,48.835700007057646,48.835700007057646,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,41 s,86 s,16 s,B3099,ITI:54
2017-05-05 22:08:40,2.396791391276882,2.393783394618732,48.835700007057646,48.83646541791667, ,NICOLAI,WATTIGNIES-GRAVELLE,37 s,0 s,16 s,B3099,ITI:54
2017-05-05 22:09:17,2.393783394618732,2.393783394618732,48.83646541791667,48.83646541791667,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,74 s,14 s,69 s,B3099,ITI:54
2017-05-05 22:09:40,2.393783394618732,2.3904357077433187,48.83646541791667,48.837985860621636, ,CHARENTON-WATTIGNIES,NICOLAI,51 s,0 s,69 s,B3099,ITI:54
2017-05-05 22:10:31,2.3904357077433187,2.3904357077433187,48.837985860621636,48.837985860621636,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,52 s,0 s,39 s,B3099,ITI:54
2017-05-05 22:10:40,2.3904357077433187,2.3881084227991636,48.837985860621636,48.83892158432701, ,DUGOMMIER,CHARENTON-WATTIGNIES,43 s,0 s,39 s,B3099,ITI:54
2017-05-05 22:11:23,2.3881084227991636,2.3881084227991636,48.83892158432701,48.83892158432701,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,106 s,0 s,62 s,B3099,ITI:54
2017-05-05 22:11:40,2.3881084227991636,2.382731128569647,48.83892158432701,48.839849478220664, ,GARE DE BERCY,DUGOMMIER,89 s,97 s,62 s,B3099,ITI:54
2017-05-05 22:12:40,2.382731128569647,2.3806074021420334,48.839849478220664,48.840236735266615, ,GARE DE BERCY,DUGOMMIER,29 s,59 s,38 s,B3099,ITI:54
2017-05-05 22:13:09,2.3806074021420334,2.3806074021420334,48.840236735266615,48.840236735266615,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,38 s,73 s,36 s,B3099,ITI:54
2017-05-05 22:13:40,2.3806074021420334,2.3780210775647896,48.840236735266615,48.84110045366255, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,7 s,45 s,36 s,B3099,ITI:54
2017-05-05 22:13:47,2.3780210775647896,2.3780210775647896,48.84110045366255,48.84110045366255,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE LYON,GARE DE BERCY,113 s,125 s,104 s,B3099,ITI:54
2017-05-05 22:14:40,2.3780210775647896,2.3749452782686284,48.84110045366255,48.84306075064937, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,60 s,36 s,105 s,B3099,ITI:54
2017-05-05 22:15:40,2.3749452782686284,2.3737066526821153,48.84306075064937,48.84374418854783, ,GARE DE LYON,MINISTERE DE L'ECONOMIE ET DES FINANCES,0 s,761 s,29 s,B3099,ITI:54
2017-05-05 22:15:40,2.3737066526821153,2.3737066526821153,48.84374418854783,48.84374418854783,GARE DE LYON,GARE DE LYON-DIDEROT,GARE DE LYON,137 s,0 s,168 s,B3099,ITI:54
2017-05-05 22:16:40,2.3737066526821153,2.371229574377369,48.84374418854783,48.845524450217326, ,GARE DE LYON-DIDEROT,GARE DE LYON,77 s,85 s,153 s,B3099,ITI:54
2017-05-05 22:17:40,2.371229574377369,2.3738990200199144,48.845524450217326,48.84619772208663, ,GARE DE LYON-DIDEROT,GARE DE LYON,17 s,0 s,45 s,B3099,ITI:54
2017-05-05 22:17:57,2.3738990200199144,2.3738990200199144,48.84619772208663,48.84619772208663,GARE DE LYON-DIDEROT,LYON-LEDRU ROLLIN,GARE DE LYON,70 s,54 s,79 s,B3099,ITI:54
2017-05-05 22:18:40,2.3738990200199144,2.3716131952342323,48.84619772208663,48.84905642829436, ,LYON-LEDRU ROLLIN,GARE DE LYON-DIDEROT,27 s,37 s,82 s,B3099,ITI:54
2017-05-05 22:19:07,2.3716131952342323,2.3716131952342323,48.84905642829436,48.84905642829436,LYON-LEDRU ROLLIN,BASTILLE.,GARE DE LYON-DIDEROT,99 s,79 s,71 s,B3099,ITI:54
2017-05-05 22:19:40,2.3716131952342323,2.369885192452288,48.84905642829436,48.85143859652118, ,BASTILLE.,LYON-LEDRU ROLLIN,66 s,78 s,71 s,B3099,ITI:54
2017-05-05 22:20:40,2.369885192452288,2.3694634969411656,48.85143859652118,48.85222062107559, ,BASTILLE.,LYON-LEDRU ROLLIN,6 s,0 s,17 s,B3099,ITI:54
2017-05-05 22:20:46,2.3694634969411656,2.3694634969411656,48.85222062107559,48.85222062107559,BASTILLE.,BASTILLE.,LYON-LEDRU ROLLIN,0 s,0 s,0 s,B3099,ITI:54
2017-05-05 22:51:13,2.4004389575163985,2.4004389575163985,48.83475443010411,48.83475443010411,PORTE DE REUILLY,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,60 s,58 s,39 s,B3099,ITI:54
2017-05-05 22:51:40,2.4004389575163985,2.3967777766664717,48.83475443010411,48.835700013865015, ,WATTIGNIES-GRAVELLE,PORTE DE REUILLY,33 s,0 s,39 s,B3099,ITI:54
2017-05-05 22:52:13,2.3967777766664717,2.3967777766664717,48.835700013865015,48.835700013865015,WATTIGNIES-GRAVELLE,NICOLAI,PORTE DE REUILLY,47 s,0 s,14 s,B3099,ITI:54
2017-05-05 22:52:40,2.3967777766664717,2.3937697798070987,48.835700013865015,48.83646542438009, ,NICOLAI,WATTIGNIES-GRAVELLE,20 s,132 s,14 s,B3099,ITI:54
2017-05-05 22:53:00,2.3937697798070987,2.3937697798070987,48.83646542438009,48.83646542438009,NICOLAI,CHARENTON-WATTIGNIES,WATTIGNIES-GRAVELLE,85 s,125 s,66 s,B3099,ITI:54
2017-05-05 22:53:40,2.3937697798070987,2.3903404748350816,48.83646542438009,48.838057803681, ,CHARENTON-WATTIGNIES,NICOLAI,45 s,0 s,66 s,B3099,ITI:54
2017-05-05 22:54:25,2.3903404748350816,2.3903404748350816,48.838057803681,48.838057803681,CHARENTON-WATTIGNIES,DUGOMMIER,NICOLAI,83 s,27 s,41 s,B3099,ITI:54
2017-05-05 22:54:40,2.3903404748350816,2.388870933085447,48.838057803681,48.838966194030036, ,DUGOMMIER,CHARENTON-WATTIGNIES,68 s,0 s,41 s,B3099,ITI:54
2017-05-05 22:55:40,2.388870933085447,2.388244586200527,48.838966194030036,48.83893051365648, ,DUGOMMIER,CHARENTON-WATTIGNIES,8 s,91 s,15 s,B3099,ITI:54
2017-05-05 22:55:48,2.388244586200527,2.388244586200527,48.83893051365648,48.83893051365648,DUGOMMIER,GARE DE BERCY,CHARENTON-WATTIGNIES,92 s,85 s,49 s,B3099,ITI:54
2017-05-05 22:56:40,2.388244586200527,2.3807571533629215,48.83893051365648,48.8402097179878, ,GARE DE BERCY,DUGOMMIER,40 s,0 s,54 s,B3099,ITI:54
2017-05-05 22:57:20,2.3807571533629215,2.3807571533629215,48.8402097179878,48.8402097179878,GARE DE BERCY,MINISTERE DE L'ECONOMIE ET DES FINANCES,DUGOMMIER,81 s,128 s,23 s,B3099,ITI:54
2017-05-05 22:57:40,2.3807571533629215,2.3782115955471212,48.8402097179878,48.84096557507046, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,61 s,122 s,23 s,B3099,ITI:54
2017-05-05 22:58:40,2.3782115955471212,2.378034686529584,48.84096557507046,48.84109146145547, ,MINISTERE DE L'ECONOMIE ET DES FINANCES,GARE DE BERCY,1 s,0 s,65 s,B3099,ITI:54
